source_id,catalogs,ra,dec,radial_velocity,lamost_rv,delta_rv,V_GSR_gaia_rv,P_unbound_gaia_rv,V_GSR_lamost_rv,P_unbound_lamost_rv,V_GSR_delta,P_unbound_delta
3831606024876821376,liao2024,153.94548560769925,-0.21037779447718385,148.53282,146.75,-1.7828216552734375,360.0876348084181,0.002,360.1318148782029,0.003,0.04418006978477251,0.001
1474997597440576256,liao2024,202.89333422166646,36.667402775809364,-116.195114,-119.49,-3.2948858642578074,358.86306717444455,0.007,359.3762934705292,0.008,0.5132262960846674,0.001
802371187350042240,liao2024,153.96350508992208,38.3630294971592,270.78116,261.17,-9.611158447265609,377.9042816127888,0.0,371.3376146314883,0.0,-6.5666669813005,0.0
1506503488956050560,liao2024,216.35635458222123,45.80234262015984,-323.91016,-327.61,-3.6998437500000136,396.2024185211645,0.0,398.155245475193,0.0,1.9528269540285237,0.0
93890566366563456,liao2024,29.39506180863887,19.74173579639878,-455.06204,-456.59,-1.52795776367185,378.3551376305671,0.0,379.7971964797514,0.0,1.4420588491842636,0.0
2123569205674089856,liao2024,275.49746099365746,49.44002895389446,-88.116356,-91.75,-3.6336441040039062,424.188434747472,0.083,423.04326073961215,0.07,-1.1451740078598505,-0.012999999999999998
4435875178595771904,liao2024,249.57203808117984,6.15962978143094,-191.71884,-196.83,-5.1111584472656375,453.7973151766694,0.04,454.92984581999247,0.041,1.1325306433230935,0.0010000000000000009
1288362168715406208,liao2024,224.85659695940058,31.462238369673962,-77.36643,-96.33,-18.963567810058592,387.8745440995068,0.001,387.283007306153,0.0,-0.5915367933537823,-0.001
3957047279266205568,liao2024,195.1342339400199,23.745446138045168,371.8019,372.94,1.1380895996093727,419.7501416160118,0.0,420.7622176774917,0.0,1.012076061479945,0.0
1850497933774341504,liao2024,323.33682137778607,30.624468230238524,-93.06237,-102.2,-9.137629699707034,442.713521631459,0.153,439.9021641662351,0.149,-2.811357465223921,-0.0040000000000000036
4374395985929111040,liao2024,260.8585560385602,0.43970346542367467,-32.17853,-37.84,-5.661468353271488,430.90302221897383,0.059,429.99837249164136,0.076,-0.904649727332469,0.017
2653208801494625792,liao2024,341.47519917313286,-0.8168793127440755,-303.62415,-309.36,-5.735854492187514,411.04925958442897,0.0,413.30837738845537,0.0,2.2591178040264026,0.0
1774483437903554944,liao2024,332.2526704482158,15.251071676311202,-280.37915,-276.83,3.549150390625016,406.53876758445676,0.0,405.84847982691076,0.0,-0.6902877575460025,0.0
3705761936916676864,liao2024,192.7642053871954,4.941082818133101,86.814545,87.33,0.5154553222656233,416.6790503210649,0.0,416.702390030454,0.0,0.02333970938911989,0.0
3702750168409332864,liao2024,193.21956870079194,2.5064444648459063,466.91925,462.92,-3.999250488281234,412.86958100043546,0.0,409.07475457474925,0.0,-3.7948264256862103,0.0
2819198498527766016,liao2024,348.5737494478147,18.870997759286126,-311.89676,-313.63,-1.7332409667968705,414.3862642119615,0.0,414.9121043486701,0.0,0.5258401367086094,0.0
2553772642075155072,liao2024,8.753995807199288,3.5831951702624543,210.42918,163.11,-47.319183959960924,447.1976944426893,0.001,415.1691608905438,0.0,-32.02853355214546,-0.001
4467979165785261824,liao2024,269.1615223683136,1.4968104728273453,75.96416,66.57,-9.394157104492194,496.8679747826082,0.134,493.1423004349606,0.111,-3.7256743476476117,-0.023000000000000007
4450458649852400640,liao2024,242.69748972926607,7.159996140854514,-119.920296,-124.18,-4.259704284667976,568.3198805729011,0.413,568.6475815844121,0.391,0.327701011511067,-0.021999999999999964
4443717204762199552,liao2024,256.21662247432135,9.35534843368013,-277.4695,-280.01,-2.540487060546866,485.002795737715,0.036,485.8357912445336,0.015,0.8329955068185768,-0.020999999999999998
3968357165106270592,liao2024,167.48623418425677,14.281512866767738,78.545296,75.21,-3.3352957153320375,417.4076397891711,0.0,417.50254459845314,0.0,0.0949048092820135,0.0
2759224674718906496,liao2024,359.5847548984581,9.711986999576405,-443.96283,-449.27,-5.307170410156232,418.13497512869384,0.0,421.96343903773067,0.0,3.8284639090368273,0.0
694677944716195712,liao2024,141.95623148242564,28.5217384236008,412.30286,389.99,-22.31285644531249,396.6768091767441,0.0,376.9137200759673,0.0,-19.763089100776767,0.0
4417748320661390592,liao2024,234.18582506265076,1.716176391552677,-90.50472,-97.82,-7.315277404785149,394.47309957907254,0.0,395.51804026899447,0.0,1.0449406899219298,0.0
1239218976815790976,liao2024,218.45866184245313,19.220598368889593,-127.07144,-129.39,-2.3185583496093614,457.88607580008033,0.0,458.2972200701095,0.0,0.4111442700291832,0.0
4462292766519058304,liao2024,248.57668209396323,14.7322608381489,-378.95435,-388.08,-9.125654296874984,445.0851804312318,0.0,450.54420837677475,0.0,5.459027945542971,0.0
3266449244243890176,liao2024,46.839834678366344,-0.18993409094559846,408.37854,401.49,-6.888540039062491,411.6452541918182,0.0,405.01196314948635,0.0,-6.633291042331848,0.0
4433991921336042112,liao2024,251.13319275008269,3.5490675301048933,203.64287,195.46,-8.18286804199218,451.4880279122796,0.002,446.214603966293,0.0,-5.273423945986622,-0.002
4458341877643629440,liao2024,241.3128497141281,13.287982988945561,53.22036,45.34,-7.88035980224609,408.6508342488203,0.0,405.90644129678697,0.0,-2.7443929520333086,0.0
1329974079617820288,liao2024,242.49553311142216,35.09614840791007,-129.50462,-136.84,-7.335376586914066,398.14611956329327,0.0,397.84535407079346,0.0,-0.30076549249980644,0.0
2119046398954218880,liao2024,280.7361635904568,46.018617700467956,-196.55835,-201.34,-4.781650390625003,395.92501612859706,0.0,395.57293008067234,0.0,-0.352086047924729,0.0
1109593191626896128,liao2024,108.48173790494862,69.6857971427074,-173.21077,-186.43,-13.219230346679694,396.8652542832388,0.0,398.9579637061181,0.0,2.0927094228792953,0.0
3380074532502165248,liao2024,104.23832513203769,23.124677162207234,414.83176,403.18,-11.651756591796868,389.90484621596187,0.0,379.44089396911824,0.0,-10.463952246843633,0.0
1191992482798637952,liao2024,241.02798912646267,14.564782463100387,-20.589285,-33.8,-13.210715103149411,395.5832203544103,0.0,393.29807792735306,0.0,-2.285142427057224,0.0
3910968052615480192,liao2024,175.23141847992065,8.101426320262455,372.45584,367.88,-4.5758410644531295,398.42299903621193,0.022,395.2721817692821,0.027,-3.1508172669298347,0.005000000000000001
1220794292970528640,liao2024,233.06983619605933,23.13238313783226,62.561657,60.41,-2.1516569519043003,398.2712642528251,0.0,397.40965355438703,0.0,-0.8616106984380849,0.0
637219558696168704,liao2024,137.51301837208325,21.58744516062851,-243.43144,-250.38,-6.948557739257808,372.15147733118783,0.0,378.3568849287061,0.0,6.205407597518274,0.0
4422830744441532544,liao2024,235.60474592118067,0.8839680037496697,-148.21178,-150.11,-1.8982232666015761,407.2602654775192,0.0,407.772607419786,0.0,0.5123419422668007,0.0
3711095766606269056,liao2024,202.2181313429894,0.9495643877612514,-19.406069,-20.77,-1.3639311981201168,427.81993937318526,0.001,428.0632709306142,0.0,0.24333155742891677,-0.001
1038229698662764160,liao2024,140.5592170038441,58.41600527920067,303.37985,299.34,-4.0398522949219,388.3053199803508,0.0,384.4502600482505,0.0,-3.855059932100289,0.0
3652658029259658112,liao2024,216.88774738186052,-1.1253296266969448,292.2745,288.14,-4.134505615234389,413.23211214513606,0.0,410.5334184875489,0.0,-2.698693657587171,0.0
1204061267883975040,liao2024,238.11124181886743,20.19693940953324,-262.89703,-266.69,-3.7929663085937477,608.6061140386092,0.67,609.6122538108802,0.702,1.0061397722710126,0.03199999999999992
